cdr_id,date,time,a_party_number,a_party_imei,a_party_imsi,a_party_operator,b_party_number,b_party_imei,call_type,duration_sec,first_cell_id,last_cell_id,lac,cell_site_address,city,circle,roaming_flag,is_suspicious,scenario_tag
GJ-CDR-0000126,01-04-2026,20:45:12,7022594153,554316527077836,40593940558845,Vi (Vodafone Idea),7007527791,036306127498958,SMS-MO,0,32014,32014,10104,GJ-SUR-SACHINGIDC-07,Surat,Gujarat,N,N,
GJ-CDR-0000127,01-04-2026,20:46:17,7014787853,361445971292909,40534736891737,Airtel,6393063724,329721838545656,MTC,66,35359,35359,10759,GJ-SUR-VARACHHA-11,Surat,Gujarat,N,N,
GJ-CDR-0000128,01-04-2026,20:50:25,9834661942,908733753074007,40512866192115,Airtel,8195621099,460043623456322,SMS-MT,0,31538,31538,10142,GJ-SUR-RANDER-02,Surat,Gujarat,N,N,
GJ-CDR-0000129,01-04-2026,20:50:36,7064571086,412639014340133,40545217435224,Reliance Jio,7039474201,463063934408962,SMS-MT,0,35468,35468,15557,GJ-NAV-LUNSIKUI-02,Navsari,Gujarat,Y,N,
GJ-CDR-0000130,01-04-2026,20:51:59,9037753741,809469609694983,40544825462675,BSNL,9482211477,264038266203571,SMS-MO,0,38391,38391,10025,GJ-SUR-KATARGAM-12,Surat,Gujarat,N,N,
GJ-CDR-0000131,01-04-2026,20:57:55,9402525592,350069055176154,40591571512995,BSNL,7056491952,623709426280960,MTC,41,31573,31573,10223,GJ-SUR-MAGOB-02,Surat,Gujarat,N,N,
GJ-CDR-0000132,01-04-2026,21:00:11,7043319257,122275239680464,40555042137404,Vi (Vodafone Idea),9426016481,859700391230172,MOC,77,31573,31573,10223,GJ-SUR-MAGOB-10,Surat,Gujarat,N,N,
GJ-CDR-0000133,01-04-2026,21:00:56,9882960372,206895769266243,40536587127390,Airtel,7017004464,253165532902977,MTC,24,37925,37925,10432,GJ-SUR-LIMBAYAT-05,Surat,Gujarat,N,N,
GJ-CDR-0000134,01-04-2026,21:01:46,8235816357,363448785209427,40521755255430,BSNL,9998096914,665101804539699,SMS-MO,0,32294,32294,10250,GJ-SUR-PANDESARA-12,Surat,Gujarat,N,N,
GJ-CDR-0000135,01-04-2026,21:02:13,8245467688,784484060857729,40553566474661,BSNL,7098142403,927449957129557,MTC,165,39508,39508,10025,GJ-SUR-KATARGAM-10,Surat,Gujarat,N,N,
GJ-CDR-0000136,01-04-2026,21:02:15,9876217694,160624387079174,40524024547821,Airtel,9462677094,459657385607636,MOC,531,34560,34560,10250,GJ-SUR-PANDESARA-01,Surat,Gujarat,N,N,
GJ-CDR-0000137,01-04-2026,21:07:50,6367040106,848762654960149,40590834519968,Reliance Jio,9967124306,091011063465027,MOC,35,36113,36113,10025,GJ-SUR-KATARGAM-05,Surat,Gujarat,N,N,
GJ-CDR-0000138,01-04-2026,21:08:40,6382691115,267262498042076,40543147519610,Reliance Jio,9814884890,556505397018335,MOC,170,36189,36189,10558,GJ-SUR-NANPURA-01,Surat,Gujarat,N,N,
GJ-CDR-0000139,01-04-2026,21:27:03,9061070590,506979434389896,40558698808489,BSNL,9176138735,175494567628422,MOC,20,31113,31113,10032,GJ-SUR-PALANPUR-01,Surat,Gujarat,N,N,
GJ-CDR-0000140,01-04-2026,21:35:47,9825074553,619646025362524,40588314473445,Vi (Vodafone Idea),7078581874,041865342800122,SMS-MT,0,30483,30483,10030,GJ-SUR-AMROLI-08,Surat,Gujarat,N,N,
GJ-CDR-0000141,01-04-2026,21:45:11,9874765279,294379559332808,40598895550412,Vi (Vodafone Idea),9091334647,386244558354567,MTC,29,31303,31303,10604,GJ-SUR-CITYLIGHT-11,Surat,Gujarat,N,N,
GJ-CDR-0000142,01-04-2026,21:46:48,9837947389,070418881727470,40568706239917,Vi (Vodafone Idea),6393063724,329721838545656,SMS-MT,0,34487,34487,10558,GJ-SUR-NANPURA-08,Surat,Gujarat,N,N,
GJ-CDR-0000143,01-04-2026,21:49:53,9803671707,607796150138811,40516437461126,Airtel,9007256037,863974311507156,SMS-MT,0,37168,37168,10913,GJ-SUR-BHATAR-11,Surat,Gujarat,N,N,
GJ-CDR-0000144,01-04-2026,21:54:24,9096895369,735261831758874,40530544828163,BSNL,9813878822,178461989880739,MOC,11,38046,38046,10913,GJ-SUR-BHATAR-07,Surat,Gujarat,N,N,
GJ-CDR-0000145,01-04-2026,21:56:03,9897238572,836957760497757,40584457738257,Airtel,9484111421,775718885061132,MTC,9,30383,30383,10228,GJ-SUR-ATHWA-02,Surat,Gujarat,N,N,
GJ-CDR-0000146,01-04-2026,22:01:00,9056800142,210096896718168,40582811126049,Airtel,6360407982,498852054041993,SMS-MO,0,39508,39508,10025,GJ-SUR-KATARGAM-05,Surat,Gujarat,N,N,
GJ-CDR-0000147,01-04-2026,22:04:03,7796231602,394024650796136,40575641940601,Vi (Vodafone Idea),7711268747,532751020189276,SMS-MT,0,34136,34136,10913,GJ-SUR-BHATAR-07,Surat,Gujarat,N,N,
GJ-CDR-0000148,01-04-2026,22:11:10,6384835410,656411654819398,40568181039304,Airtel,9481591238,861144647170031,MOC,23,34529,34529,10604,GJ-SUR-CITYLIGHT-08,Surat,Gujarat,N,N,
GJ-CDR-0000149,01-04-2026,22:11:42,9478664331,780975086036749,40528869366784,BSNL,6243104294,759837664933165,MOC,17,30736,30736,10030,GJ-SUR-AMROLI-05,Surat,Gujarat,N,N,
GJ-CDR-0000150,01-04-2026,22:14:33,9000991357,663492291606610,40527719577117,Airtel,9466563155,720026558232971,MTC,18,37871,37871,10616,GJ-SUR-CHORYASI-12,Surat,Gujarat,N,N,
GJ-CDR-0000151,01-04-2026,22:17:48,9497285610,351853187623159,40538662407709,BSNL,9946748401,455630202047508,MTC,46,34274,34274,10754,GJ-SUR-PIPLOD-01,Surat,Gujarat,N,N,
GJ-CDR-0000152,01-04-2026,22:21:20,6322627937,219300121570011,40543735108906,Reliance Jio,9944269837,025146303690260,MOC,10,36113,36113,10025,GJ-SUR-KATARGAM-09,Surat,Gujarat,N,N,
GJ-CDR-0000153,01-04-2026,22:22:42,9403426146,524941198520001,40564447835707,BSNL,7071166329,471044106549030,MOC,76,34490,34490,10228,GJ-SUR-ATHWA-09,Surat,Gujarat,N,N,
GJ-CDR-0000154,01-04-2026,22:37:05,8946915640,336836298543394,40575808405644,Reliance Jio,9897238572,836957760497757,MTC,25,34764,31322,10517,GJ-SUR-DABHOLI-09,Surat,Gujarat,N,N,
GJ-CDR-0000155,01-04-2026,22:38:38,9402525592,350069055176154,40591571512995,BSNL,8257848634,101837512445132,MOC,28,35132,35132,10223,GJ-SUR-MAGOB-11,Surat,Gujarat,N,N,
GJ-CDR-0000156,01-04-2026,22:38:57,7099168467,220762780948908,40573178202693,Airtel,6202989885,695779445010696,MTC,264,35863,36396,10032,GJ-SUR-PALANPUR-11,Surat,Gujarat,N,N,
GJ-CDR-0000157,01-04-2026,22:41:15,9173721224,627093145778703,40520795172443,Reliance Jio,7057412006,643310271644067,SMS-MT,0,34929,34929,10281,GJ-SUR-UDHNA-01,Surat,Gujarat,N,N,
GJ-CDR-0000158,01-04-2026,22:43:51,8946915640,336836298543394,40575808405644,Reliance Jio,9481591238,861144647170031,MOC,333,35811,35811,10089,GJ-SUR-GHODDODROAD-02,Surat,Gujarat,N,N,
GJ-CDR-0000159,01-04-2026,22:47:25,9061070590,506979434389896,40558698808489,BSNL,8267205138,576349402230681,MOC,11,35468,35468,15557,GJ-NAV-LUNSIKUI-08,Navsari,Gujarat,Y,N,
GJ-CDR-0000160,01-04-2026,22:49:48,7071166329,471044106549030,40522792913089,Vi (Vodafone Idea),9114823554,715034522140264,MTC,53,38245,38245,10758,GJ-SUR-DUMAS-04,Surat,Gujarat,N,N,
GJ-CDR-0000161,01-04-2026,22:51:34,9086264112,845460112861894,40512083209868,BSNL,9458277235,851509047054784,MOC,50,35685,35685,10104,GJ-SUR-SACHINGIDC-01,Surat,Gujarat,N,N,
GJ-CDR-0000162,02-04-2026,00:00:50,9406214591,824835472713661,40595844621290,BSNL,9803671707,607796150138811,MOC,92,38508,30339,10692,GJ-SUR-ICHHAPORE-05,Surat,Gujarat,N,N,
GJ-CDR-0000163,02-04-2026,00:07:33,8241847827,424723801312434,40517249568730,BSNL,9000864026,941748263331042,MOC,13,32423,32423,10692,GJ-SUR-ICHHAPORE-03,Surat,Gujarat,N,N,
GJ-CDR-0000164,02-04-2026,00:18:49,9008127387,209074766470263,40584353953432,BSNL,9897238572,836957760497757,MTC,140,30959,30959,10604,GJ-SUR-CITYLIGHT-02,Surat,Gujarat,N,N,
GJ-CDR-0000165,02-04-2026,00:25:53,7078581874,041865342800122,40590072358343,Airtel,8123552034,487806083793849,MOC,298,37282,37282,10089,GJ-SUR-GHODDODROAD-04,Surat,Gujarat,N,N,
GJ-CDR-0000166,02-04-2026,00:30:37,6384835410,656411654819398,40568181039304,Airtel,6378396103,491534172133517,MOC,51,38254,38254,10223,GJ-SUR-MAGOB-10,Surat,Gujarat,N,N,
GJ-CDR-0000167,02-04-2026,00:34:22,9803671707,607796150138811,40516437461126,Airtel,7711268747,532751020189276,SMS-MT,0,33796,33796,10030,GJ-SUR-AMROLI-05,Surat,Gujarat,N,N,
GJ-CDR-0000168,02-04-2026,00:53:38,9096895369,735261831758874,40530544828163,BSNL,9015725050,212959025735491,SMS-MO,0,31915,31915,13615,GJ-VAP-GIDCVAPI-06,Vapi,Gujarat,Y,N,
GJ-CDR-0000169,02-04-2026,01:03:43,7034529645,081178617080039,40532985974347,Reliance Jio,9006936617,056317999065039,MOC,50,32797,32797,10238,GJ-SUR-ANANDMAHALROAD-06,Surat,Gujarat,N,N,
GJ-CDR-0000170,02-04-2026,01:17:57,9808883641,880163892733144,40559644811798,Vi (Vodafone Idea),8244513045,185571588531929,MTC,185,32121,38136,10095,GJ-SUR-KAMREJ-06,Surat,Gujarat,N,N,
GJ-CDR-0000171,02-04-2026,01:21:48,7796231602,394024650796136,40575641940601,Vi (Vodafone Idea),9061070590,506979434389896,MOC,92,38508,38508,10692,GJ-SUR-ICHHAPORE-08,Surat,Gujarat,N,N,
GJ-CDR-0000172,02-04-2026,01:25:50,9882960372,206895769266243,40536587127390,Airtel,9176138735,175494567628422,MOC,24,34751,34751,10616,GJ-SUR-CHORYASI-03,Surat,Gujarat,N,N,
GJ-CDR-0000173,02-04-2026,01:33:46,9007184613,412499926221946,40598342407336,Reliance Jio,9495500653,263216499065055,SMS-MT,0,34929,34929,10281,GJ-SUR-UDHNA-12,Surat,Gujarat,N,N,
GJ-CDR-0000174,02-04-2026,01:33:59,9023998706,998272255483084,40599448018374,Reliance Jio,9948378959,512269807126681,SMS-MT,0,34913,34913,10432,GJ-SUR-LIMBAYAT-09,Surat,Gujarat,N,N,
GJ-CDR-0000175,02-04-2026,01:38:35,7062708187,875277269399350,40542288426735,Airtel,8137519919,935913877844498,MTC,101,32085,32085,10025,GJ-SUR-KATARGAM-07,Surat,Gujarat,N,N,
GJ-CDR-0000176,02-04-2026,02:25:55,7025078951,691569976736384,40541235220629,Airtel,9495500653,263216499065055,MTC,28,31037,31037,19928,GJ-VAD-ALKAPURI-02,Vadodara,Gujarat,Y,N,
GJ-CDR-0000177,02-04-2026,02:42:38,8259023304,521625566176946,40546482569647,BSNL,9052073455,223105030571154,MTC,68,36189,36189,10558,GJ-SUR-NANPURA-05,Surat,Gujarat,N,N,
GJ-CDR-0000178,02-04-2026,02:45:57,6366680466,838415450709533,40552050794021,Reliance Jio,9091334647,386244558354567,MOC,44,32326,32326,16574,GJ-MUM-ANDHERI-03,Mumbai,Out-of-Circle,Y,N,
GJ-CDR-0000179,02-04-2026,02:50:01,9837947389,070418881727470,40568706239917,Vi (Vodafone Idea),6392161153,451523711309664,SMS-MO,0,32876,32876,19928,GJ-VAD-ALKAPURI-01,Vadodara,Gujarat,Y,N,
GJ-CDR-0000180,02-04-2026,03:05:08,9974706649,301303816626313,40585300945546,Airtel,9430971720,929715858035220,MTC,12,31261,31261,10238,GJ-SUR-ANANDMAHALROAD-03,Surat,Gujarat,N,N,
GJ-CDR-0000181,02-04-2026,03:18:50,8264171749,560089674827053,40589699605407,BSNL,7098142403,927449957129557,SMS-MT,0,35093,35093,10281,GJ-SUR-UDHNA-09,Surat,Gujarat,N,N,
GJ-CDR-0000182,02-04-2026,03:34:42,9803190111,129046944701088,40576643635684,Airtel,7034529645,081178617080039,MOC,159,34560,34560,10250,GJ-SUR-PANDESARA-10,Surat,Gujarat,N,N,
GJ-CDR-0000183,02-04-2026,03:35:36,7064571086,412639014340133,40545217435224,Reliance Jio,7007527791,036306127498958,MOC,15,36189,36189,10558,GJ-SUR-NANPURA-03,Surat,Gujarat,N,N,
GJ-CDR-0000184,02-04-2026,03:41:11,6355478465,942034105712564,40571277575184,Airtel,9134587319,262117645456227,MTC,85,32422,32422,11106,GJ-VAL-HALAR-08,Valsad,Gujarat,Y,N,
GJ-CDR-0000185,02-04-2026,03:50:34,9047181535,821480788671957,40593574126907,Reliance Jio,9131647987,012365319337766,MTC,24,34136,34136,10913,GJ-SUR-BHATAR-10,Surat,Gujarat,N,N,
GJ-CDR-0000186,02-04-2026,03:52:52,9008127387,209074766470263,40584353953432,BSNL,9834661942,908733753074007,MTC,38,36965,36965,10228,GJ-SUR-ATHWA-12,Surat,Gujarat,N,N,
GJ-CDR-0000187,02-04-2026,03:54:00,9812558734,159239857121386,40528411042453,Airtel,6204155020,674245544669200,SMS-MO,0,38394,38394,10228,GJ-SUR-ATHWA-07,Surat,Gujarat,N,Y,odd_hour_fraud_coordination
GJ-CDR-0000188,02-04-2026,04:01:09,8244513045,185571588531929,40576882651355,BSNL,8241847827,424723801312434,MOC,48,32294,32294,10250,GJ-SUR-PANDESARA-08,Surat,Gujarat,N,N,
GJ-CDR-0000189,02-04-2026,04:17:53,6309331980,817276144836168,40575143260431,Reliance Jio,6394184840,683305887967512,MTC,36,34118,34118,10032,GJ-SUR-PALANPUR-12,Surat,Gujarat,N,N,
GJ-CDR-0000190,02-04-2026,04:27:28,7061888042,902642484841461,40562058796856,Reliance Jio,9058190187,346088960115351,MOC,110,38308,38308,13547,GJ-DEL-KAROLBAGH-07,Delhi,Out-of-Circle,Y,N,
GJ-CDR-0000191,02-04-2026,04:28:24,6384835410,656411654819398,40568181039304,Airtel,9944269837,025146303690260,MTC,136,37168,37168,10913,GJ-SUR-BHATAR-04,Surat,Gujarat,N,N,
GJ-CDR-0000192,02-04-2026,04:31:55,9098061962,755335802924837,40587084252116,BSNL,9998096914,665101804539699,MOC,18,30736,30736,10030,GJ-SUR-AMROLI-10,Surat,Gujarat,N,N,
GJ-CDR-0000193,02-04-2026,04:41:21,7044566847,543084449360213,40539556987487,Vi (Vodafone Idea),9040069387,388416436606081,MOC,420,34990,34990,10142,GJ-SUR-RANDER-07,Surat,Gujarat,N,N,
GJ-CDR-0000194,02-04-2026,04:50:36,9054259618,773210779751685,40535175750309,BSNL,9037753741,809469609694983,SMS-MO,0,37455,37455,10104,GJ-SUR-SACHINGIDC-01,Surat,Gujarat,N,N,
GJ-CDR-0000195,02-04-2026,05:01:47,9007184613,412499926221946,40598342407336,Reliance Jio,8263491260,411479425932618,MTC,223,35499,35499,10142,GJ-SUR-RANDER-11,Surat,Gujarat,N,N,
GJ-CDR-0000196,02-04-2026,05:51:07,9987388158,690795519843402,40538043683188,Airtel,7058112158,095354903957645,MOC,43,36599,36599,17924,GJ-BHA-WAGHAWADIROAD-04,Bhavnagar,Gujarat,Y,N,
GJ-CDR-0000197,02-04-2026,05:59:35,6373324279,862784812662610,40516909214000,Airtel,6361691256,110737909814655,MOC,127,33346,33346,10754,GJ-SUR-PIPLOD-10,Surat,Gujarat,N,N,
GJ-CDR-0000198,02-04-2026,06:30:35,7034529645,081178617080039,40532985974347,Reliance Jio,9024776255,019957953390343,MTC,66,37925,37925,10432,GJ-SUR-LIMBAYAT-09,Surat,Gujarat,N,N,
GJ-CDR-0000199,02-04-2026,07:30:06,9031367138,864926170726182,40553614025252,BSNL,9094366878,053961801143407,SMS-MT,0,34990,34990,10142,GJ-SUR-RANDER-11,Surat,Gujarat,N,N,
GJ-CDR-0000200,02-04-2026,07:35:58,9094366878,053961801143407,40565110188792,Reliance Jio,6378396103,491534172133517,SMS-MO,0,34422,34422,10692,GJ-SUR-ICHHAPORE-06,Surat,Gujarat,N,N,
GJ-CDR-0000201,02-04-2026,07:44:12,9420747934,911204753676146,40510463015987,BSNL,6333980065,671371194810172,MTC,27,30105,30105,10281,GJ-SUR-UDHNA-02,Surat,Gujarat,N,N,
GJ-CDR-0000202,02-04-2026,07:52:14,8216318442,611372895012230,40591578636309,BSNL,6326903972,855827752995718,MTC,49,30651,30651,15552,GJ-MUM-DADAR-02,Mumbai,Out-of-Circle,Y,N,
GJ-CDR-0000203,02-04-2026,08:02:18,6355478465,942034105712564,40571277575184,Airtel,9481591238,861144647170031,MTC,113,36189,36189,10558,GJ-SUR-NANPURA-12,Surat,Gujarat,N,N,
GJ-CDR-0000204,02-04-2026,08:07:58,7098142403,927449957129557,40517049505800,Reliance Jio,9813878822,178461989880739,MTC,79,34529,34529,10604,GJ-SUR-CITYLIGHT-03,Surat,Gujarat,N,N,
GJ-CDR-0000205,02-04-2026,08:53:55,6271924032,913913047462630,40589937795206,Reliance Jio,8267205138,576349402230681,MTC,116,30871,30871,10654,GJ-SUR-ADAJAN-03,Surat,Gujarat,N,N,
GJ-CDR-0000206,02-04-2026,09:27:31,9080627444,931637204491213,40547364630839,Vi (Vodafone Idea),9838936528,666728082130340,MOC,178,37680,37680,19928,GJ-VAD-ALKAPURI-08,Vadodara,Gujarat,Y,N,
GJ-CDR-0000207,02-04-2026,09:34:58,7726005184,115409812474695,40574742948623,Vi (Vodafone Idea),9424558507,981484016781433,MOC,232,39588,39588,10517,GJ-SUR-DABHOLI-04,Surat,Gujarat,N,N,
GJ-CDR-0000208,02-04-2026,09:41:04,7022885053,549310530952171,40562609172018,Airtel,8244513045,185571588531929,MOC,206,31847,31847,10692,GJ-SUR-ICHHAPORE-09,Surat,Gujarat,N,N,
GJ-CDR-0000209,02-04-2026,09:58:48,7056491952,623709426280960,40561350014475,Vi (Vodafone Idea),8245467688,784484060857729,MTC,43,38001,38001,10654,GJ-SUR-ADAJAN-09,Surat,Gujarat,N,N,
GJ-CDR-0000210,02-04-2026,10:00:59,9406214591,824835472713661,40595844621290,BSNL,6235918990,428350253645471,MTC,51,30159,30159,10238,GJ-SUR-ANANDMAHALROAD-06,Surat,Gujarat,N,N,
GJ-CDR-0000211,02-04-2026,10:27:01,6301788342,525005184022332,40597388111193,Vi (Vodafone Idea),6294382969,417822261196667,MTC,27,36722,36722,10692,GJ-SUR-ICHHAPORE-01,Surat,Gujarat,N,N,
GJ-CDR-0000212,02-04-2026,11:25:05,9128489060,087274536364891,40557912819872,Reliance Jio,8245467688,784484060857729,MTC,22,30871,30871,10654,GJ-SUR-ADAJAN-02,Surat,Gujarat,N,N,imei_baseline_normal
GJ-CDR-0000213,02-04-2026,11:44:53,9088837573,406036753184874,40542619347714,Vi (Vodafone Idea),9054259618,773210779751685,MOC,11,34950,34950,10228,GJ-SUR-ATHWA-10,Surat,Gujarat,N,N,
GJ-CDR-0000214,02-04-2026,11:49:46,9086264112,845460112861894,40512083209868,BSNL,6398388030,660677400205540,MTC,24,35010,35010,10654,GJ-SUR-ADAJAN-10,Surat,Gujarat,N,N,
GJ-CDR-0000215,02-04-2026,11:51:20,8267205138,576349402230681,40531034859265,BSNL,6301788342,525005184022332,MOC,49,35685,35685,10104,GJ-SUR-SACHINGIDC-05,Surat,Gujarat,N,N,
GJ-CDR-0000216,02-04-2026,12:02:17,7056491952,623709426280960,40561350014475,Vi (Vodafone Idea),7007527791,036306127498958,MTC,7,34990,34990,10142,GJ-SUR-RANDER-05,Surat,Gujarat,N,N,
GJ-CDR-0000217,02-04-2026,12:14:53,6315918132,513320174932170,40580384559747,Reliance Jio,9861637844,022775753116493,MOC,31,30871,30871,10654,GJ-SUR-ADAJAN-07,Surat,Gujarat,N,N,
GJ-CDR-0000218,02-04-2026,12:35:02,7034529645,081178617080039,40532985974347,Reliance Jio,9051214109,849989711948403,MTC,177,35811,35811,10089,GJ-SUR-GHODDODROAD-06,Surat,Gujarat,N,N,
GJ-CDR-0000219,02-04-2026,12:55:59,7035830780,084435553244494,40563811717812,Airtel,7043319257,122275239680464,MOC,56,32270,32270,10223,GJ-SUR-MAGOB-03,Surat,Gujarat,N,N,
GJ-CDR-0000220,02-04-2026,13:39:24,9846537902,597425766874130,40552378552533,Vi (Vodafone Idea),6283822612,788035628562290,SMS-MO,0,31303,31303,10604,GJ-SUR-CITYLIGHT-05,Surat,Gujarat,N,N,
GJ-CDR-0000221,02-04-2026,14:12:52,9403467295,037473532050828,40570579916289,BSNL,9878096869,672539381883939,MTC,23,32294,32294,10250,GJ-SUR-PANDESARA-07,Surat,Gujarat,N,N,
GJ-CDR-0000222,02-04-2026,14:15:06,9470920900,286241942369771,40549103693706,BSNL,9024776255,019957953390343,MTC,112,36551,36551,10759,GJ-SUR-VARACHHA-12,Surat,Gujarat,N,N,
GJ-CDR-0000223,02-04-2026,14:23:52,9000864026,941748263331042,40544516068472,Reliance Jio,8167685800,656746462948620,MOC,26,34322,34322,10238,GJ-SUR-ANANDMAHALROAD-09,Surat,Gujarat,N,N,
GJ-CDR-0000224,02-04-2026,14:25:16,7053112749,125875698778491,40526943388573,Vi (Vodafone Idea),8260513699,318332398074982,SMS-MO,0,33206,33206,10913,GJ-SUR-BHATAR-01,Surat,Gujarat,N,N,
GJ-CDR-0000225,02-04-2026,14:27:41,9402525592,350069055176154,40591571512995,BSNL,9878096869,672539381883939,MTC,15,31581,31581,10030,GJ-SUR-AMROLI-06,Surat,Gujarat,N,N,
GJ-CDR-0000226,02-04-2026,15:08:16,7726005184,115409812474695,40574742948623,Vi (Vodafone Idea),7726759620,832596267633408,MTC,56,33032,33032,10758,GJ-SUR-DUMAS-02,Surat,Gujarat,N,N,
GJ-CDR-0000227,02-04-2026,15:31:11,8978324481,943176921601841,40553221799552,Reliance Jio,6309331980,817276144836168,MTC,11,31768,31768,10558,GJ-SUR-NANPURA-03,Surat,Gujarat,N,N,
GJ-CDR-0000228,02-04-2026,15:31:17,8167685800,656746462948620,40517144318393,Airtel,9979370294,394660677017673,SMS-MO,0,39284,39284,10104,GJ-SUR-SACHINGIDC-11,Surat,Gujarat,N,N,
GJ-CDR-0000229,02-04-2026,15:35:59,7046505527,714645009718055,40577455771798,Reliance Jio,8117958992,821835372411942,MOC,22,36628,36628,10432,GJ-SUR-LIMBAYAT-07,Surat,Gujarat,N,N,
GJ-CDR-0000230,02-04-2026,15:49:30,9005113707,972671975249883,40521943007910,Airtel,8154448376,423598768757751,MOC,28,33975,33975,10025,GJ-SUR-KATARGAM-07,Surat,Gujarat,N,N,
GJ-CDR-0000231,02-04-2026,15:57:09,9173721224,627093145778703,40520795172443,Reliance Jio,9013165413,166695413403018,SMS-MT,0,34136,34136,10913,GJ-SUR-BHATAR-09,Surat,Gujarat,N,N,
GJ-CDR-0000232,02-04-2026,16:31:24,6304577192,955782895425571,40596449967341,Airtel,6318907263,036596845626220,MOC,24,35499,35499,10142,GJ-SUR-RANDER-09,Surat,Gujarat,N,N,
GJ-CDR-0000233,02-04-2026,16:38:11,9887442180,051605021955076,40546926442415,Airtel,9077377819,713060845042046,MOC,81,38674,38674,11434,GJ-AHM-NAVRANGPURA-10,Ahmedabad,Gujarat,Y,N,
GJ-CDR-0000234,02-04-2026,16:45:06,9058190187,346088960115351,40597827699799,BSNL,8216318442,611372895012230,MOC,8,38001,38001,10654,GJ-SUR-ADAJAN-05,Surat,Gujarat,N,N,
GJ-CDR-0000235,02-04-2026,16:57:36,9985613858,150302996711558,40528743240302,Vi (Vodafone Idea),6324178540,656616450322910,MTC,100,30959,30959,10604,GJ-SUR-CITYLIGHT-02,Surat,Gujarat,N,N,
GJ-CDR-0000236,02-04-2026,16:58:25,8946915640,336836298543394,40575808405644,Reliance Jio,7022594153,554316527077836,SMS-MO,0,37801,37801,10616,GJ-SUR-CHORYASI-08,Surat,Gujarat,N,N,
GJ-CDR-0000237,02-04-2026,17:03:57,7002196472,126608456572035,40533609055953,Reliance Jio,9834661942,908733753074007,MTC,747,31538,31538,10142,GJ-SUR-RANDER-03,Surat,Gujarat,N,N,
GJ-CDR-0000238,02-04-2026,17:23:02,8210092376,498903374265985,40584207409626,BSNL,6331812791,578660368846023,SMS-MT,0,32282,32282,10754,GJ-SUR-PIPLOD-06,Surat,Gujarat,N,N,
GJ-CDR-0000239,02-04-2026,17:32:41,9144864264,460826821031056,40552904166657,Reliance Jio,8210092376,498903374265985,SMS-MT,0,34322,34322,10238,GJ-SUR-ANANDMAHALROAD-08,Surat,Gujarat,N,N,
GJ-CDR-0000240,02-04-2026,17:34:29,9048653664,133769732739191,40580079278087,BSNL,8188555192,595981740267113,MOC,41,31538,31538,10142,GJ-SUR-RANDER-09,Surat,Gujarat,N,N,
GJ-CDR-0000241,02-04-2026,17:40:17,8245467688,784484060857729,40553566474661,BSNL,9114823554,715034522140264,SMS-MO,0,38046,38046,10913,GJ-SUR-BHATAR-03,Surat,Gujarat,N,N,
GJ-CDR-0000242,02-04-2026,17:43:08,6226836644,199803083464604,40570989721155,Reliance Jio,9022332759,890649669639935,MTC,40,37810,37810,14257,GJ-AHM-MANINAGAR-06,Ahmedabad,Gujarat,Y,N,
GJ-CDR-0000243,02-04-2026,17:55:06,6366680466,838415450709533,40552050794021,Reliance Jio,9059075711,559117788826541,MTC,9,39495,39495,10604,GJ-SUR-CITYLIGHT-11,Surat,Gujarat,N,N,
GJ-CDR-0000244,02-04-2026,18:00:28,7084921945,794958581751687,40550089437627,Reliance Jio,8250521655,723801061210764,SMS-MO,0,34301,34301,10114,GJ-SUR-VESU-07,Surat,Gujarat,N,Y,mule_ring_layering_burst
GJ-CDR-0000245,02-04-2026,18:01:11,7084921945,794958581751687,40550089437627,Reliance Jio,9827115379,813000716595079,MOC,185,39973,39973,10114,GJ-SUR-VESU-01,Surat,Gujarat,N,Y,mule_ring_layering_burst
GJ-CDR-0000246,02-04-2026,18:03:33,7084921945,794958581751687,40550089437627,Reliance Jio,9497526399,609007857315453,MOC,20,39973,39973,10114,GJ-SUR-VESU-05,Surat,Gujarat,N,Y,mule_ring_layering_burst
GJ-CDR-0000247,02-04-2026,18:07:48,7084921945,794958581751687,40550089437627,Reliance Jio,9086426989,816644790450242,SMS-MO,0,35508,35508,10114,GJ-SUR-VESU-07,Surat,Gujarat,N,Y,mule_ring_layering_burst
GJ-CDR-0000248,02-04-2026,18:11:05,7084921945,794958581751687,40550089437627,Reliance Jio,9001098191,121089217446248,SMS-MO,0,39973,39973,10114,GJ-SUR-VESU-12,Surat,Gujarat,N,Y,mule_ring_layering_burst
GJ-CDR-0000249,02-04-2026,18:11:56,6301788342,525005184022332,40597388111193,Vi (Vodafone Idea),9998096914,665101804539699,MTC,83,33206,33206,10913,GJ-SUR-BHATAR-10,Surat,Gujarat,N,N,
GJ-CDR-0000250,02-04-2026,18:13:02,9052073455,223105030571154,40593559522465,Airtel,9096895369,735261831758874,SMS-MO,0,30558,30558,10089,GJ-SUR-GHODDODROAD-10,Surat,Gujarat,N,N,
